opportunity_id	created_date	actual_close_date	opportunity_ocr	expected_close_date	gsfa_customer_id	pipeline_stage	pipeline_last_updated_date	opportunity_type	opportunity_tpr	reason_for_lead	reason_qualified_out	primary_competitor	organization_id	existing_committed_revenue	existing_potential_revenue	new_committed_revenue	new_potential_revenue	no_of_shpmnts_order_lns	secondary_competitor	committed_revenue	lead_source	lead_source_type
1-6FIIVFD	15 Apr 2019	?	270	15 May 2019	CLS85021WL	08 - Unable to Gain	15 Apr 2019	Acquisition	270	?	Duplicate Lead	FedEx	DHL CL	0.000000000	0.000000000	270.000000000	270.000000000	18.0000000	?	270.000000000	Sales	Manual
1-6OD9EKP	20 Jun 2019	13 Aug 2019	1800	20 Jun 2019	CLS69554CS	06 - First Consignment	19 Aug 2019	Upselling	1800	?	?	UPS	DHL CL	0.000000000	0.000000000	1800.000000000	1800.000000000	300.0000000	FedEx	1800.000000000	Sales	Manual
1-6QHL3GY	3 Jul 2019	?	71.1	3 Jul 2019	CLSCSV_0122015696797	08 - Unable to Gain	8 Sep 2019	Acquisition	71.1	?	No Contact Available	Other	DHL CL	0.000000000	0.000000000	71.100000000	71.100000000	3.0000000	?	71.100000000	MCH Dev Lead	Manual
1-73SKK1Y	10 Oct 2019	?	0	9 Nov 2019	COMET_1-1H0H8A3	08 - Unable to Gain	11 Oct 2019	Upselling	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-7MAKV4G	18 Feb 2020	?	0	18 Mar 2020	COMET_1-33PRLT3	08 - Unable to Gain	18 Feb 2020	Acquisition	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-14BNB9-484	4 Feb 2019	?	?	?	COMET_1-Z9K3W3	08 - Unable to Gain	2 Jul 2019	Upselling	25.9836	Campaign	No Potential Business	?	DHL CL	?	?	?	?	?	?	?	Middle Weight	Campaign
1-6MXYDBK	10 Jun 2019	?	240	31 Oct 2019	CLSCSV_0604019454031	08 - Unable to Gain	18 Oct 2019	Acquisition	240	?	No Potential Business	FedEx	DHL CL	0.000000000	0.000000000	240.000000000	240.000000000	1.0000000	?	240.000000000	Customer Service	CSV
1-7RFCK19	18 Mar 2020	?	11.4	18 Apr 2020	CLSCSV_03100111565947	03 - Proposal	?	Acquisition	11.4	?	?	FedEx	DHL CL	0.000000000	0.000000000	11.400000000	11.400000000	1.0000000	?	11.400000000	Customer Service	CSV
1-71MPEMW	25 Sep 2019	?	24	25 Oct 2019	CLSCSV_09250110347469	08 - Unable to Gain	28 Nov 2019	Acquisition	24	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	24.000000000	24.000000000	8.0000000	?	24.000000000	Customer Service	CSV
1-6XBCLXP	27 Aug 2019	?	0	4 Jan 2020	CLSION_0815019989427	08 - Unable to Gain	17 Oct 2019	Acquisition	9	?	No Contact Available	Other	DHL CL	0.000000000	0.000000000	0.000000000	9.000000000	2.0000000	?	0.000000000	WEB - DHL.COM	Liveball
1-6R32CNX	9 Jul 2019	?	0	7 Aug 2019	CLSION_0628019626192	08 - Unable to Gain	12 Jul 2019	Acquisition	0	?	Duplicate Lead	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Customer Service	CSV
1-6C0OTYB	21 Mar 2019	?	14.46	22 Apr 2019	CLSCSV_0319018922202	08 - Unable to Gain	10 May 2019	Acquisition	14.46	?	No Contact Available	Other	DHL CL	0.000000000	0.000000000	14.460000000	14.460000000	15.0000000	?	14.460000000	Customer Service	CSV
1-6O8DBHS	19 Jun 2019	26 Jun 2019	48	26 Jun 2019	COMET_1-49L72RB	07 - Shipped to Profile	28 Aug 2019	One-Off/Seasonal	48	?	?	OTHER	DHL CL	0.000000000	0.000000000	48.000000000	48.000000000	1.0000000	?	48.000000000	Sales	Manual
1-6OYZP39	25 Jun 2019	?	24	31 Oct 2019	CLSCSV_0621019587827	08 - Unable to Gain	27 Aug 2019	Acquisition	24	?	Billing	?	DHL CL	0.000000000	0.000000000	24.000000000	24.000000000	6.0000000	?	24.000000000	Customer Service	CSV
1-14BNB9-96	4 Feb 2019	?	?	?	CLC10002653	08 - Unable to Gain	5 Apr 2019	Upselling	42.6426	Campaign	No Potential Business	?	DHL CL	?	?	?	?	?	?	?	Middle Weight	Campaign
1-6JJSCCT	16 May 2019	?	0	16 Jun 2019	CLS24818CS	08 - Unable to Gain	31 Jul 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-6IYUIY1	13 May 2019	?	0	8 Aug 2019	COMET_1-53S6YEN	02 - First Contact	18 Jul 2019	Acquisition	150	?	?	OTHER	DHL CL	0.000000000	0.000000000	0.000000000	150.000000000	9.0000000	?	0.000000000	Sales	Manual
1-14BNB9-775	4 Feb 2019	?	?	?	COMET_1-1MD0EUL	08 - Unable to Gain	25 Mar 2019	Upselling	222.042	Campaign	No Contact Available	?	DHL CL	?	?	?	?	?	?	?	Middle Weight	Campaign
1-7GZXEEN	14 Jan 2020	14 May 2020	0	14 Feb 2020	CLSCSV_01070111115276	09 - Future Opportunity	15 Jan 2020	Acquisition	12	?	?	?	DHL CL	0.000000000	0.000000000	0.000000000	12.000000000	8.0000000	?	0.000000000	Customer Service	CSV
1-6E5LHQV	4 Apr 2019	?	0	4 May 2019	CLSCSV_0401019012938	08 - Unable to Gain	3 May 2019	Acquisition	60	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	60.000000000	2.0000000	?	0.000000000	Customer Service	CSV
1-72DJFU5	30 Sep 2019	?	0	30 Oct 2019	CLSION_0712019740935	08 - Unable to Gain	31 Dec 2019	Acquisition	84	?	Duplicate Lead	?	DHL CL	0.000000000	0.000000000	0.000000000	84.000000000	2.0000000	?	0.000000000	E-commerce	Liveball
1-7LMBJ4J	13 Feb 2020	?	0	13 Mar 2020	CLC10000156	08 - Unable to Gain	17 Feb 2020	Acquisition	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-65PX5PN	5 Feb 2019	?	27.6	5 Mar 2019	COMET_1-65PDM9H	08 - Unable to Gain	26 Apr 2019	Acquisition	27.6	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	27.600000000	27.600000000	2.0000000	?	27.600000000	?	?
1-74F3TF3	16 Oct 2019	?	46.3068	16 Nov 2019	CLSION_10140110484636	08 - Unable to Gain	20 Nov 2019	Acquisition	46.3068	?	No Contact Available	Other	DHL CL	0.000000000	0.000000000	46.306800000	46.306800000	3.0000000	?	46.306800000	WEB - DHL.COM	Liveball
1-7647BND	28 Oct 2019	?	59.16	28 Oct 2019	CLSCSV_0724017488486	08 - Unable to Gain	13 Jan 2020	One-Off/Seasonal	59.16	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	59.160000000	59.160000000	1.0000000	?	59.160000000	Sales	Manual
1-14COEH-976	5 Feb 2019	?	?	?	COMET_1-4IZ6668	08 - Unable to Gain	25 Feb 2019	Acquisition	10.8	Campaign	Duplicate Lead	?	DHL CL	?	?	?	?	?	?	?	AWOR	Other
1-7IDZR65	23 Jan 2020	?	18	1 Jun 2020	CLSION_01210111238612	08 - Unable to Gain	23 Jan 2020	Acquisition	18	?	No Potential Business	Other	DHL CL	0.000000000	0.000000000	18.000000000	18.000000000	1.0000000	?	18.000000000	WEB - DHL.COM	Liveball
1-7TDXMUJ	30 Mar 2020	?	270	29 Apr 2020	CLC10004865	01 - Potential Opportunity	?	Upselling	270	?	?	?	DHL CL	0.000000000	0.000000000	270.000000000	270.000000000	5.0000000	?	270.000000000	Sales	Manual
1-78XSCI9	15 Nov 2019	?	30	16 Mar 2020	CLSCSV_11140110755568	08 - Unable to Gain	16 Dec 2019	Acquisition	30	?	No Contact Available	FedEx	DHL CL	0.000000000	0.000000000	30.000000000	30.000000000	1.0000000	?	30.000000000	Customer Service	CSV
1-67K2BLO	22 Feb 2019	?	60	24 Mar 2019	CLSCSV_0125018599943	08 - Unable to Gain	31 May 2019	Acquisition	60	?	Duplicate Lead	?	DHL CL	0.000000000	0.000000000	60.000000000	60.000000000	3.0000000	?	60.000000000	Customer Service	CSV
1-73MGDSH	9 Oct 2019	?	48	31 Jan 2020	CLSCSV_10080110445207	09 - Future Opportunity	22 Nov 2019	Acquisition	48	?	?	NONE	DHL CL	0.000000000	0.000000000	48.000000000	48.000000000	2.0000000	?	48.000000000	Customer Service	CSV
1-6T3U8BC	23 Jul 2019	11 Sep 2019	72	23 Aug 2019	CLS92740WL	07 - Shipped to Profile	11 Sep 2019	Renegotiation	72	?	?	?	DHL CL	0.000000000	0.000000000	72.000000000	72.000000000	4.0000000	?	72.000000000	Sales	Manual
1-7FQ9CAC	7 Jan 2020	7 Jan 2020	72	5 Feb 2020	COMET_1-7FQ9C4S	05 - Implemented	1 Feb 2020	Acquisition	72	?	?	?	DHL CL	0.000000000	0.000000000	72.000000000	72.000000000	10.0000000	?	72.000000000	Sales	Manual
1-6DL1361	1 Apr 2019	?	34.8	1 May 2019	COMET_1-6DB8TCR	08 - Unable to Gain	6 May 2019	Acquisition	34.8	?	No Contact Available	Other	DHL CL	0.000000000	0.000000000	34.800000000	34.800000000	20.0000000	?	34.800000000	?	?
1-7ARW5TN	28 Nov 2019	18 Dec 2019	4.0548	30 Dec 2019	CLS55689CS	06 - First Consignment	10 Jan 2020	Acquisition	5.4066	?	?	?	DHL CL	0.000000000	0.000000000	4.054800000	5.406600000	1.0000000	?	4.054800000	Sales	Manual
1-7T3NTWB	27 Mar 2020	?	0	27 Apr 2020	COMET_1-7T3C35N	03 - Proposal	?	Acquisition	12	?	?	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	?	?
1-7CD4GVX	9 Dec 2019	?	18	9 Jan 2020	CLSCSV_12030110895439	08 - Unable to Gain	11 Dec 2019	Acquisition	18	?	Price	?	DHL CL	0.000000000	0.000000000	18.000000000	18.000000000	18.0000000	?	18.000000000	Customer Service	CSV
1-7TYCYQU	1 Apr 2020	?	0	1 May 2020	CLS60442CS	03 - Proposal	?	One-Off/Seasonal	86.3886	?	?	?	DHL CL	0.000000000	0.000000000	0.000000000	86.388600000	1.0000000	?	0.000000000	Sales	Manual
1-7IDG2NF	23 Jan 2020	?	0	23 Feb 2020	CLSCSV_01200111219851	08 - Unable to Gain	5 Feb 2020	Acquisition	19.7856	?	No Potential Business	Other	DHL CL	0.000000000	0.000000000	0.000000000	19.785600000	2.0000000	?	0.000000000	Customer Service	CSV
1-69VD1MO	11 Mar 2019	?	0	10 Apr 2019	COMET_1-2X8LHXO	08 - Unable to Gain	29 Jul 2019	One-Off/Seasonal	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-7G5GGRN	8 Jan 2020	?	54	8 Jan 2020	CLS43384WL	09 - Future Opportunity	8 Jan 2020	Cross Selling	54	?	No Potential Business	FedEx	DHL CL	0.000000000	0.000000000	54.000000000	54.000000000	3.0000000	?	54.000000000	Sales	Manual
1-7RVQ8EE	20 Mar 2020	?	31.38	20 Apr 2020	COMET_1-5P2M6FD	08 - Unable to Gain	?	Cross Selling	31.38	?	Price	?	DHL CL	0.000000000	0.000000000	31.380000000	31.380000000	1.0000000	?	31.380000000	Sales	Manual
1-6RETT0Z	10 Jul 2019	?	60	9 Aug 2019	CLSCSV_0703019677026	03 - Proposal	30 Oct 2019	Acquisition	90	?	?	UPS	DHL CL	0.000000000	0.000000000	60.000000000	90.000000000	2.0000000	?	60.000000000	Customer Service	CSV
1-7TXO0HE	1 Apr 2020	?	0	1 May 2020	CLSCSV_0730019874323	03 - Proposal	?	One-Off/Seasonal	157.86	?	?	UPS	DHL CL	0.000000000	0.000000000	0.000000000	157.860000000	1.0000000	?	0.000000000	Sales	Manual
1-7E3BSXO	20 Dec 2019	25 Feb 2020	49.7616	28 Apr 2020	CLSION_12190111027064	06 - First Consignment	27 Jan 2020	Acquisition	49.7616	?	?	?	DHL CL	0.000000000	0.000000000	49.761600000	49.761600000	2.0000000	?	49.761600000	WEB - DHL.COM	Liveball
1-7Q6KIAB	11 Mar 2020	?	0	11 Apr 2020	CLSCSV_03060111537030	03 - Proposal	?	Acquisition	6	?	?	?	DHL CL	0.000000000	0.000000000	0.000000000	6.000000000	1.0000000	?	0.000000000	Customer Service	CSV
1-6KYG95L	27 May 2019	27 May 2019	52.38	27 May 2019	CLS24803CS	06 - First Consignment	27 May 2019	Acquisition	52.38	?	?	Other	DHL CL	0.000000000	0.000000000	52.380000000	52.380000000	1.0000000	?	52.380000000	Sales	Manual
1-7IDEZ9F	23 Jan 2020	21 Feb 2020	342	31 Mar 2020	COMET_1-7I6AWEL	05 - Implemented	21 Feb 2020	Acquisition	404.7	?	?	?	DHL CL	0.000000000	0.000000000	342.000000000	404.700000000	2.0000000	?	342.000000000	?	?
1-6OZNVUP	25 Jun 2019	?	30	25 Jul 2019	CLC10000673	08 - Unable to Gain	9 Jul 2019	Upselling	30	?	No Potential Business	Freight Forwarder	DHL CL	0.000000000	0.000000000	30.000000000	30.000000000	1.0000000	?	30.000000000	Sales	Manual
1-688CUGB	27 Feb 2019	7 Mar 2019	120	29 Mar 2019	COMET_1-2U0K6II	07 - Shipped to Profile	23 Oct 2019	Upselling	240	?	?	Freight Forwarder	DHL CL	0.000000000	0.000000000	120.000000000	240.000000000	2.0000000	?	120.000000000	Sales	Manual
1-69NTL5B	8 Mar 2019	8 Mar 2019	111.6	8 Mar 2019	CLSCSV_0214018703337	06 - First Consignment	8 Mar 2019	Upselling	111.6	?	?	Other	DHL CL	0.000000000	0.000000000	111.600000000	111.600000000	1.0000000	?	111.600000000	Sales	Manual
1-6C6QINJ	22 Mar 2019	?	0	22 Mar 2019	COMET_1-5QCWO0H	08 - Unable to Gain	22 Mar 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-14COEH-504	5 Feb 2019	?	?	?	COMET_1-4KPYWVP	08 - Unable to Gain	28 Feb 2019	Acquisition	9	Campaign	Duplicate Lead	?	DHL CL	?	?	?	?	?	?	?	AWOR	Other
1-72H2OPY	1 Oct 2019	?	0	30 Oct 2019	CLCSINC28279559_217	08 - Unable to Gain	30 Sep 2019	Acquisition	0	?	Duplicate Lead	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-6TN8Y0O	26 Jul 2019	?	0	26 Aug 2019	CLSCSV_0404019042661	08 - Unable to Gain	2 Aug 2019	Acquisition	0	?	Satisfied with competitor	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-64NZ9KE	24 Jan 2019	?	32.04	24 Feb 2019	CLS86564CS	08 - Unable to Gain	30 May 2019	Acquisition	32.04	Cash Customer	No Contact Available	?	DHL CL	0.000000000	0.000000000	32.040000000	32.040000000	2.0000000	?	32.040000000	Customer Service	CSV
1-6V23ETV	6 Aug 2019	?	102	5 Sep 2019	CLSION_0801019898734	08 - Unable to Gain	31 Dec 2019	Acquisition	102	?	No Potential Business	Other	DHL CL	0.000000000	0.000000000	102.000000000	102.000000000	4.0000000	?	102.000000000	WEB - DHL.COM	Liveball
1-66590D1	11 Feb 2019	?	7.2	24 Jun 2019	CLSCSV_0205018655691	08 - Unable to Gain	17 Apr 2019	Acquisition	7.2	?	No Potential Business	Other	DHL CL	0.000000000	0.000000000	7.200000000	7.200000000	2.0000000	?	7.200000000	Customer Service	CSV
1-76B4OND	29 Oct 2019	?	15.24	8 Nov 2019	CLSCSV_1001018267592	08 - Unable to Gain	11 Nov 2019	One-Off/Seasonal	15.24	?	No Potential Business	NONE	DHL CL	0.000000000	0.000000000	15.240000000	15.240000000	1.0000000	?	15.240000000	Sales	Manual
1-69JDNC5	7 Mar 2019	?	150	31 Jul 2019	CLSION_0302018812570	09 - Future Opportunity	25 Apr 2019	Acquisition	150	?	?	?	DHL CL	0.000000000	0.000000000	150.000000000	150.000000000	6.0000000	?	150.000000000	WEB - DHL.COM	Liveball
1-143AOV-157	23 Jan 2019	?	?	?	CLS26039WL	08 - Unable to Gain	31 Dec 2019	Acquisition	0	Campaign	No Potential Business	?	DHL CL	?	?	?	?	?	?	?	?	?
1-6R8LV8Y	9 Jul 2019	?	1.4646	24 Jan 2020	CLSCSV_0709019709853	09 - Future Opportunity	24 Oct 2019	Acquisition	2.253	?	?	?	DHL CL	0.000000000	0.000000000	1.464600000	2.253000000	1.0000000	?	1.464600000	Customer Service	CSV
1-688DUGQ	27 Feb 2019	25 Mar 2019	25.8	29 Mar 2019	CLC10001619	07 - Shipped to Profile	18 Jul 2019	Upselling	42	?	?	?	DHL CL	0.000000000	0.000000000	25.800000000	42.000000000	2.0000000	?	25.800000000	Sales	Manual
1-7L8C2F4	12 Feb 2020	12 Feb 2020	275.28	14 Feb 2020	COMET_1-NMTS6N	05 - Implemented	18 Feb 2020	One-Off/Seasonal	275.28	?	?	Freight Forwarder	DHL CL	0.000000000	0.000000000	275.280000000	275.280000000	2.0000000	?	275.280000000	Sales	Manual
1-70DXCBQ	17 Sep 2019	?	12	17 Oct 2019	COMET_1-10YQMUD	08 - Unable to Gain	23 Sep 2019	One-Off/Seasonal	12.12	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	12.000000000	12.120000000	1.0000000	?	12.000000000	Sales	Manual
1-7RDO9Y3	18 Mar 2020	?	48	17 Apr 2020	CLSISL_0628017256549	09 - Future Opportunity	?	Acquisition	48	?	?	Chile Express	DHL CL	0.000000000	0.000000000	48.000000000	48.000000000	4.0000000	?	48.000000000	Sales	Manual
1-7R7KDBT	17 Mar 2020	?	0	16 Apr 2020	COMET_1-38HSGYR	01 - Potential Opportunity	?	Acquisition	0	?	?	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-14BNB9-234	4 Feb 2019	?	?	?	COMET_1-2EYXZ09	09 - Future Opportunity	11 Mar 2019	Upselling	840.9024	Campaign	Duplicate Lead	?	DHL CL	?	?	?	?	?	?	?	Middle Weight	Campaign
1-6J6C1NZ	14 May 2019	16 May 2019	48	14 Jun 2019	COMET_1-522OONB	06 - First Consignment	14 Jun 2019	Upselling	48	?	?	UPS	DHL CL	0.000000000	0.000000000	48.000000000	48.000000000	1.0000000	?	48.000000000	Sales	Manual
1-7JZX32U	3 Feb 2020	18 Feb 2020	25.5	3 Mar 2020	CLSION_01260111265134	06 - First Consignment	19 Feb 2020	Acquisition	25.5	?	?	?	DHL CL	0.000000000	0.000000000	25.500000000	25.500000000	4.0000000	?	25.500000000	WEB - DHL.COM	Liveball
1-77M3YVP	6 Nov 2019	6 Nov 2019	480	6 Dec 2019	CLSCSV_0424016634132	07 - Shipped to Profile	2 Dec 2019	One-Off/Seasonal	480	?	?	NONE	DHL CL	0.000000000	0.000000000	480.000000000	480.000000000	1.0000000	?	480.000000000	Sales	Manual
1-76IUG87	30 Oct 2019	30 Dec 2019	150	29 Nov 2019	COMET_1-3GR50YN	07 - Shipped to Profile	30 Dec 2019	One-Off/Seasonal	150	?	?	Other	DHL CL	0.000000000	0.000000000	150.000000000	150.000000000	1.0000000	?	150.000000000	Sales	Manual
1-6KZ9QQF	27 May 2019	?	38.82	27 Sep 2019	CLSION_0509019264233	09 - Future Opportunity	28 Jun 2019	Acquisition	38.82	?	?	FedEx	DHL CL	0.000000000	0.000000000	38.820000000	38.820000000	1.0000000	?	38.820000000	FTB-2016	Liveball
1-7BTBYNN	4 Dec 2019	?	0	4 Jan 2020	COMET_1-4BRQ6O3	08 - Unable to Gain	8 Jan 2020	Upselling	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-63QM45V	14 Jan 2019	?	0	14 Jan 2019	CLSISL_1127015187983	08 - Unable to Gain	15 Jan 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	Sales	Manual
1-7S3MR4Z	23 Mar 2020	?	120	22 Apr 2020	CLC10003513	03 - Proposal	?	Renegotiation	270	?	?	FedEx	DHL CL	0.000000000	0.000000000	12.000000000	12.000000000	10.0000000	?	12.000000000	Sales	Manual
1-6MXKX8D	10 Jun 2019	24 Jun 2019	48	10 Jul 2019	COMET_1-6MXKX7S	07 - Shipped to Profile	23 Oct 2019	Acquisition	48	?	?	FedEx	DHL CL	0.000000000	0.000000000	48.000000000	48.000000000	1.0000000	?	48.000000000	Sales	Manual
1-6WA3XVO	16 Aug 2019	?	32.52	16 Dec 2019	CLSCSV_08160110000525	09 - Future Opportunity	27 Sep 2019	Acquisition	32.52	?	?	Freight Forwarder	DHL CL	0.000000000	0.000000000	32.520000000	32.520000000	5.0000000	?	32.520000000	FTB-2016	Liveball
1-6MCLIIJ	4 Jun 2019	13 Jun 2019	3	26 Jul 2019	CLS26686CS	06 - First Consignment	13 Jun 2019	Upselling	3	?	?	?	DHL CL	0.000000000	0.000000000	3.000000000	3.000000000	1.0000000	?	3.000000000	Sales	Manual
1-77SS3R3	7 Nov 2019	?	30	7 Dec 2019	CLSCSV_0121018580639	08 - Unable to Gain	17 Jan 2020	Acquisition	30	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	30.000000000	30.000000000	2.0000000	?	30.000000000	Sales	Manual
1-65M3HAR	4 Feb 2019	?	42	13 Mar 2019	COMET_1-5GGD1V9	08 - Unable to Gain	18 Jul 2019	Acquisition	36	?	No Potential Business	Freight Forwarder	DHL CL	0.000000000	0.000000000	42.000000000	36.000000000	3.0000000	?	42.000000000	Sales	Manual
1-14COEH-770	5 Feb 2019	?	?	?	COMET_1-5144PHV	08 - Unable to Gain	9 Apr 2019	Acquisition	12	Campaign	No Contact Available	?	DHL CL	?	?	?	?	?	?	?	AWOR	Other
1-63QHO4L	14 Jan 2019	?	61.32	31 Mar 2019	CLSCSV_0110018523132	09 - Future Opportunity	27 May 2019	Acquisition	61.32	?	?	Freight Forwarder	DHL CL	0.000000000	0.000000000	61.320000000	61.320000000	1.0000000	?	61.320000000	Customer Service	CSV
1-64FYUMY	22 Jan 2019	23 Jan 2019	20.46	22 Feb 2019	COMET_1-42PNHAZ	06 - First Consignment	22 Feb 2019	Upselling	20.46	?	?	?	DHL CL	0.000000000	0.000000000	20.460000000	20.460000000	1.0000000	?	20.460000000	Sales	Manual
1-7DQVA1E	18 Dec 2019	?	0	30 Apr 2020	CLSION_12180111011893	09 - Future Opportunity	20 Jan 2020	Acquisition	0	?	No Contact Available	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	WEB - DHL.COM	Liveball
1-6OKHQBT	21 Jun 2019	?	102	21 Jul 2019	CLC10000903	08 - Unable to Gain	9 Jul 2019	One-Off/Seasonal	102	?	Price	Freight Forwarder	DHL CL	0.000000000	0.000000000	102.000000000	102.000000000	1.0000000	?	102.000000000	Sales	Manual
1-6MIIOPN	6 Jun 2019	?	91.2	28 Feb 2020	COMET_1-6MCUJT3	08 - Unable to Gain	24 Jan 2020	Acquisition	91.2	?	Credit Issues	Other	DHL CL	0.000000000	0.000000000	91.200000000	91.200000000	8.0000000	?	91.200000000	?	?
1-14BNB9-346	4 Feb 2019	?	?	?	CLS15105CS	08 - Unable to Gain	25 Mar 2019	Upselling	40.611	Campaign	No Contact Available	?	DHL CL	?	?	?	?	?	?	?	Middle Weight	Campaign
1-6XGQIR3	27 Aug 2019	27 Sep 2019	28.32	27 Sep 2019	COMET_1-42PNHAZ	06 - First Consignment	27 Sep 2019	Upselling	28.32	?	?	FedEx	DHL CL	0.000000000	0.000000000	28.320000000	28.320000000	1.0000000	?	28.320000000	Sales	Manual
1-7QEFW3Z	12 Mar 2020	16 Mar 2020	6	12 Apr 2020	CLS75057CS	06 - First Consignment	?	Acquisition	6	?	?	?	DHL CL	0.000000000	0.000000000	6.000000000	6.000000000	1.0000000	?	6.000000000	MCH Dev Lead	Manual
1-6IKUJ1R	9 May 2019	?	25.2	7 Jun 2019	CLSCSV_0502019221631	08 - Unable to Gain	24 Jul 2019	Acquisition	25.2	?	No Contact Available	FedEx	DHL CL	0.000000000	0.000000000	25.200000000	25.200000000	7.0000000	?	25.200000000	Customer Service	CSV
1-6OE3TY0	20 Jun 2019	?	30	1 Oct 2019	CLSCSV_0618019564516	08 - Unable to Gain	10 Dec 2019	Acquisition	30	?	No Potential Business	FedEx	DHL CL	0.000000000	0.000000000	30.000000000	30.000000000	1.0000000	?	30.000000000	Customer Service	CSV
1-6KAOBJE	22 May 2019	30 May 2019	65.52	22 Jun 2019	COMET_1-53V1MT	06 - First Consignment	30 May 2019	Upselling	65.52	?	?	Other	DHL CL	0.000000000	0.000000000	65.520000000	65.520000000	1.0000000	?	65.520000000	Sales	Manual
1-6OZ9BGH	25 Jun 2019	?	0	25 Jun 2019	CLSION_0618019551491	08 - Unable to Gain	25 Jun 2019	Acquisition	0	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	0.000000000	0.000000000	?	?	0.000000000	WEB - DHL.COM	Liveball
1-7M2YQBJ	17 Feb 2020	2 Mar 2020	7.695	31 Mar 2020	CLSCSV_02100111357249	06 - First Consignment	17 Feb 2020	Acquisition	7.695	?	?	?	DHL CL	0.000000000	0.000000000	7.695000000	7.695000000	2.0000000	?	7.695000000	Customer Service	CSV
1-7G4N6HD	8 Jan 2020	?	97.02	15 Jan 2020	CLSCSV_1001018267592	08 - Unable to Gain	30 Jan 2020	One-Off/Seasonal	97.02	?	No Potential Business	Freight Forwarder	DHL CL	0.000000000	0.000000000	97.020000000	97.020000000	1.0000000	?	97.020000000	Sales	Manual
1-7P6AGRF	5 Mar 2020	?	60	3 Apr 2020	CLS77905IS	03 - Proposal	?	One-Off/Seasonal	66	?	?	FedEx	DHL CL	0.000000000	0.000000000	60.000000000	66.000000000	6.0000000	?	60.000000000	Sales	Manual
1-7M1IT61	17 Feb 2020	?	75.96	31 Mar 2020	COMET_1-3FOGT2F	08 - Unable to Gain	20 Feb 2020	One-Off/Seasonal	75.96	?	No Potential Business	?	DHL CL	0.000000000	0.000000000	75.960000000	75.960000000	1.0000000	?	75.960000000	Sales	Manual
1-6XHPR94	27 Aug 2019	27 Aug 2019	60	27 Sep 2019	CLS13075CS	06 - First Consignment	27 Sep 2019	Upselling	60	?	?	FedEx	DHL CL	0.000000000	0.000000000	60.000000000	60.000000000	3.0000000	?	60.000000000	Sales	Manual
1-6M5PDE2	3 Jun 2019	?	0	3 Jun 2019	COMET_1-6M5P1F7	02 - First Contact	3 Jun 2019	Renegotiation	60	?	?	?	DHL CL	0.000000000	0.000000000	0.000000000	60.000000000	10.0000000	?	0.000000000	Sales	Manual
1-6GKM6YW	24 Apr 2019	?	24	24 May 2019	CLSION_0423019154102	08 - Unable to Gain	13 Jun 2019	Acquisition	24	?	No Potential Business	Other	DHL CL	0.000000000	0.000000000	24.000000000	24.000000000	1.0000000	?	24.000000000	WEB - DHL.COM	Liveball
1-7EXQHXL	30 Dec 2019	?	120	31 Mar 2020	COMET_1-11XOCAZ	03 - Proposal	30 Dec 2019	One-Off/Seasonal	120	?	?	?	DHL CL	0.000000000	0.000000000	120.000000000	120.000000000	1.0000000	?	120.000000000	Sales	Manual
1-6QD10JX	2 Jul 2019	21 Aug 2019	60	2 Aug 2019	COMET_1-6I78F4H	06 - First Consignment	21 Aug 2019	Renegotiation	60	?	?	UPS	DHL CL	0.000000000	0.000000000	60.000000000	60.000000000	3.0000000	?	60.000000000	Sales	Manual
