CUSTOMER_ID	opportunity_id	offer_id	creation_date	updated_date	organization_id	offer_row_id	offer_status	offer_sub_status	offer_expiry_date	reason_for_offering	gsfa_customer_id	aag_id	cpa_id	sales_channel	composite_id	total_shipments	bpm_integration_id	effective_start_date	agreement_renewal_date	agreement_id	agreement_status	rejection_reason	SALES_REP_POSTN_ID
1-3I3JVIQ	1-65ZBXE9	CL_O_113422475070	8 Feb 2019 14:14:17.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-65ZE81Q	Offer with Customer	Standard Approvals Received	10 Mar 2019 00:00:00.000000	Renegotiation Offer	COMET_1-3I3JVIQ	1-ZU90M-4000	5908	Field Sales Executives	CLC008V52	10	1-2NNOZM	15 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QS
1-15HLP7-3	1-6D1VSLN	CL_O_113850126812	28 Mar 2019 20:25:41.000000	10 Apr 2019 19:48:42.000000	DHL CL	1-6D20A8S	Invalidated	Standard Approvals Received	27 Apr 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0327018987452	1-6D20AA4	100511865	Telesales Executives	CLC008SEX	10	1-2V1JP5	28 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2S1
1-127QR9-2	1-7H6WR25	CL_O_116282807399	16 Jan 2020 13:47:45.000000	24 Feb 2020 22:27:48.000000	DHL CL	1-7HAD2LJ	Agreement Created	Standard Approvals Received	15 Feb 2020 00:00:00.000000	Offering to New Customer	CLSCSV_1022018457692	1-7HAD2MU	100814382	Field Sales Executives	CLC008R7W	25	1-3YMON6	24 Feb 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	CL_O_116282807399	Active	?	1-4HWIHW5
1-1779W2-1	1-6NB3BW9	CL_O_114470047493	12 Jun 2019 18:18:12.000000	12 Jun 2019 18:21:36.000000	DHL CL	1-6NB3C3P	Offer with Customer	Standard Approvals Received	12 Jul 2019 00:00:00.000000	Global Customer Implementation	CLSION_0611019508377	1-6NB3C52	100586529	Telesales Executives	CLCZ00481	3	?	12 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QI
1-17QOA9-1	1-6RF1PAT	CL_O_114728975238	11 Jul 2019 18:42:37.000000	11 Jul 2019 18:46:15.000000	DHL CL	1-6RL9212	Offer with Customer	Standard Approvals Received	10 Aug 2019 00:00:00.000000	Global Customer Implementation	CLSION_0704019684805	1-6RL922B	100617266	Telesales Executives	CLC008V5T	5	?	12 Jul 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QI
1-19YME3-1	1-7IXBNHZ	CL_O_116381839119	27 Jan 2020 19:47:54.000000	19 Feb 2020 14:41:47.000000	DHL CL	1-7IXBNYN	To be Implemented	Standard Approvals Received	26 Feb 2020 00:00:00.000000	Offering to New Customer	CLSCSV_10020110405115	1-7IXBO0F	100824995	Telesales Executives	CLCZ00313	67	1-3ZWJAM	19 Feb 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2QS
1-72RI90A	1-72RI91B	CL_O_115404609949	2 Oct 2019 14:53:55.000000	2 Oct 2019 15:04:56.000000	DHL CL	1-72RI93X	Offer with Customer	Standard Approvals Received	1 Nov 2019 00:00:00.000000	Offering to New Customer	COMET_1-72RI90A	1-72RI963	100703255	Telesales Executives	CLCZ00076	4	?	2 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2R7
1-18AEH8-1	1-6UX2FXQ	CL_O_114930220698	5 Aug 2019 22:36:02.000000	5 Aug 2019 22:39:09.000000	DHL CL	1-6UX2G0Q	Offer with Customer	Standard Approvals Received	4 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0726019852139	1-6UX2G2F	100641635	Telesales Executives	CLCZ00005	2	?	5 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2R7
1-2TXT1OR	1-7GJ01YL	CL_O_116284817540	16 Jan 2020 17:18:10.000000	16 Jan 2020 18:24:25.000000	DHL CL	1-7HBK5MS	Offer with Customer	Standard Approvals Received	15 Feb 2020 00:00:00.000000	Renegotiation Offer	COMET_1-2TXT1OR	1-ZU90M-2311	3262	Telesales Executives	CLC00HFQ6	6	1-3YFRJW	?	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2RW
1-7DQ84X7	1-7RL2PWP	CL_O_116905462009	19 Mar 2020 14:25:44.000000	30 Mar 2020 21:35:20.000000	DHL CL	1-7RL2PYX	To be Implemented	Standard Approvals Received	18 Apr 2020 00:00:00.000000	Offering to New Customer	COMET_1-7DQ84X7	1-7RL2Q0Y	100886523	Field Sales Executives	CLC00CTPX	2	1-489OGX	30 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	?
1-150NP6-1	1-6AHE8SL	CL_O_113694573996	13 Mar 2019 20:19:52.000000	13 Mar 2019 20:21:06.000000	DHL CL	1-6AHE8X8	Offer with Customer	Standard Approvals Received	12 Apr 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0307018838338	1-6AHE8YS	100495200	Telesales Executives	CLC008H6U	1	?	13 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-3EO72Y7
1-5GSW3WP	1-6TH6RXU	CL_O_114843082821	25 Jul 2019 17:48:01.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-6TH6S05	Agreement Created	Custom Approvals Received	24 Aug 2019 00:00:00.000000	Renegotiation Offer	COMET_1-5GSW3WP	1-5USQ9AE	100343030	Field Sales Executives	CLD00E00Z	54	1-3B3UBI	30 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114843082821	Active	?	1-2SG2PE
1-14KTY1-1	1-66LL6HU	CL_O_113459751313	15 Feb 2019 17:29:28.000000	15 Feb 2019 17:32:36.000000	DHL CL	1-66LL6KX	Offer with Customer	Standard Approvals Received	17 Mar 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0215018710101	1-66LL6MA	100468208	Telesales Executives	CLCZ00298	4	?	18 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QI
1-17DULB-1	1-6OEWU4B	CL_O_114545892499	21 Jun 2019 15:25:05.000000	21 Jun 2019 20:19:58.000000	DHL CL	1-6OK8YHF	Offer with Customer	Standard Approvals Received	21 Jul 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0618019564350	1-6OK8YIO	100596598	Telesales Executives	CLC008IF8	2	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-5QLFVKD
1-3FQ5AFI	1-680ELRB	CL_O_113545104917	27 Feb 2019 01:32:25.000000	1 Mar 2019 17:59:52.000000	DHL CL	1-680ELUD	Invalidated	Standard Approvals Received	28 Mar 2019 00:00:00.000000	Winning from Competitor	COMET_1-3FQ5AFI	1-ZU90M-280	386	Major Account Executives	CLC00CFI4	40	1-2PQZA0	26 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-355HBVK
1-6LBM-611	1-78YUTZM	CL_O_115779751460	15 Nov 2019 18:02:06.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-78YUU5G	Preparation	?	15 Dec 2019 00:00:00.000000	?	CLC10000042	?	?	Telesales Executives	?	?	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2Q8
1-19YEF0-1	1-7404200	CL_O_115501361250	15 Oct 2019 13:39:27.000000	20 Jan 2020 20:56:22.000000	DHL CL	1-74D3YW2	Invalidated	Standard Approvals Received	14 Nov 2019 00:00:00.000000	Offering to New Customer	CLSCSV_10020110401994	1-74D3YXC	100718016	Telesales Executives	CLC008GTE	1	1-3M44H7	15 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Expired Offer	1-9GUDKD
1-1DD9QW-5	1-7NMV2P6	CL_O_116748697473	4 Mar 2020 19:56:42.000000	4 Mar 2020 19:59:00.000000	DHL CL	1-7OZQPOH	Offer with Customer	Standard Approvals Received	3 Apr 2020 00:00:00.000000	Offering to New Customer	CLSCSV_02250111459647	1-7OZQPQ9	100867851	Telesales Executives	CLC008VFQ	2	?	5 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	?
1-1B7EBN-1	1-7BLYQ1P	CL_O_115961020532	5 Dec 2019 15:00:02.000000	6 Dec 2019 19:41:49.000000	DHL CL	1-7BYS29G	Offer with Customer	Standard Approvals Received	4 Jan 2020 00:00:00.000000	Offering to New Customer	CLSCSV_11250110831173	1-7BYS2AQ	100778396	Telesales Executives	CLC008FZ7	1	1-3TJMRB	5 Dec 2019 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-9GUDKD
1-3XZUKBT	1-6FNODE4	CL_O_114007455018	16 Apr 2019 15:28:40.000000	16 Apr 2019 21:44:29.000000	DHL CL	1-6FNODGQ	Offer with Customer	Standard Approvals Received	16 May 2019 00:00:00.000000	Offering to New Customer	COMET_1-3XZUKBT	1-6FNODIJ	100531866	Field Sales Executives	CLC00B3K0	42	1-2X9GKG	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2Q8
1-154D1R-1	1-6A8ZA7P	CL_O_113680595743	12 Mar 2019 20:32:48.000000	15 Mar 2019 13:00:42.000000	DHL CL	1-6A92N8F	Agreement Created	Standard Approvals Received	11 Apr 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0312018873767	1-6A90BMF	100493650	Field Sales Executives	CLC008ZZC	60	1-2SBKA1	13 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113680595743	Active	?	1-2SG2OU
1-1915K0-4	1-6XXEMYY	CL_O_115158822042	4 Sep 2019 16:22:33.000000	5 Sep 2019 19:23:17.000000	DHL CL	1-6YP65Y2	Offer with Customer	Standard Approvals Received	4 Oct 2019 00:00:00.000000	Offering to New Customer	CLSCSV_08270110076547	1-6YP65ZC	100671392	Telesales Executives	CLC008KAP	2	1-3GA5X8	4 Sep 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-4HWIHVN
1-M07XY-9	1-68Z0E4T	CL_O_114064012224	24 Apr 2019 16:22:37.000000	25 Apr 2019 18:11:00.000000	DHL CL	1-6GLCLA8	Invalidated	Standard Approvals Rejected	24 May 2019 00:00:00.000000	Renegotiation Offer	CLS57406WL	1-ZU90M-1739	2479	Field Sales Executives	CLC008M5Z	10	1-2YDMTM	24 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Configuration Changes	1-2SG2P4
1-1AS6H0-1	1-79YF6H0	CL_O_115839713044	22 Nov 2019 18:02:36.000000	26 Nov 2019 18:34:55.000000	DHL CL	1-79YK0T0	To be Implemented	Standard Approvals Received	22 Dec 2019 00:00:00.000000	Offering to New Customer	CLSCSV_11070110696305	1-79YK0UB	100764029	Telesales Executives	CLC00C8AL	2	1-3RL0EQ	26 Nov 2019 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2RC
1-11LCZU-4	1-5US9J8V	CL_O_113983598279	12 Apr 2019 15:02:32.000000	12 Apr 2019 15:44:39.000000	DHL CL	1-6F9H1HJ	Offer with Customer	Standard Approvals Received	12 May 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0920018184424	1-5USAMUR	100342855	Telesales Executives	CLC0097RJ	15	1-2X9J31	12 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-3EO72Y7
1-776GSS5	1-77CHK8P	CL_O_115682729068	5 Nov 2019 14:07:38.000000	5 Nov 2019 14:27:39.000000	DHL CL	1-77D3B70	Invalidated	?	5 Dec 2019 00:00:00.000000	Offering to New Customer	COMET_1-776GSS5	1-77D3B8I	100741747	Field Sales Executives	?	?	?	5 Nov 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-2SG2QD
1-M68S6-36	1-7PWM5AM	CL_O_116804260716	10 Mar 2020 15:31:56.000000	10 Mar 2020 15:35:18.000000	DHL CL	1-7PWTMJW	Invalidated	?	9 Apr 2020 00:00:00.000000	Offering to New Customer	CLS58813IS	1-7PWTMLO	100874534	Telesales Executives	?	21	?	10 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	Redo Offer	?
1-15CJ3B-2	1-6C7682E	CL_O_113798476009	22 Mar 2019 21:59:44.000000	22 Mar 2019 22:20:04.000000	DHL CL	1-6C79889	Offer with Customer	Standard Approvals Received	21 Apr 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0321018940185	1-6C7989I	100505757	Telesales Executives	CLCZ00185	22	1-2U267J	22 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2S1
1-6LBM-290	1-652WNXL	CL_O_113367908221	29 Jan 2019 19:23:37.000000	8 Feb 2019 21:56:43.000000	DHL CL	1-652WNZX	Agreement Created	Standard Approvals Received	28 Feb 2019 00:00:00.000000	Renegotiation Offer	CLC10001545	1-ZU928-483	2635	Telesales Executives	CLC008GDC	5	1-2MUNF3	8 Feb 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113367908221	Active	?	1-5QLFVKD
1-15RWM4-1	1-6FAFJTV	CL_O_114986964740	13 Aug 2019 18:42:41.000000	13 Aug 2019 18:44:06.000000	DHL CL	1-6VUUO04	Offer with Customer	Standard Approvals Received	12 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0409019069069	1-6FHN5ZW	100530410	Telesales Executives	CLC008IF8	1	?	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2RW
1-1CBT2B-2	1-7HZR7TM	CL_O_116348452561	23 Jan 2020 15:08:02.000000	23 Jan 2020 15:10:39.000000	DHL CL	1-7IDG2Q9	Offer with Customer	Standard Approvals Received	22 Feb 2020 00:00:00.000000	Offering to New Customer	CLSCSV_01140111175785	1-7IDG2S0	100822311	Telesales Executives	CLC00HIY8	2	?	?	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2RW
1-13F0L6-1	1-632JBAV	CL_O_113299103448	16 Jan 2019 15:31:06.000000	16 Jan 2019 16:46:01.000000	DHL CL	1-63XXXW8	Offer with Customer	Standard Approvals Received	15 Feb 2019 00:00:00.000000	Offering to New Customer	CLSCSV_1218018949135	1-63XXXXI	100439870	Telesales Executives	CLC008GTE	3	1-2LGZZM	16 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2O0
1-D64V3-4	1-6BDIHIN	CL_O_113749007679	18 Mar 2019 18:00:33.000000	18 Mar 2019 18:51:38.000000	DHL CL	1-6BDSY7Z	Offer with Customer	Standard Approvals Received	17 Apr 2019 00:00:00.000000	Offering to New Customer	CLS10801CS	1-6BDSYC9	100499593	Field Sales Executives	CLC00CO79	5	1-2T7VQ5	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2Q8
1-13FSOT-1665	1-64UALUF	CL_O_113365778588	29 Jan 2019 13:41:42.000000	29 Jan 2019 13:43:15.000000	DHL CL	1-651N0RG	Offer with Customer	Standard Approvals Received	28 Feb 2019 00:00:00.000000	Offering to New Customer	CLCSINC26150679_1662	1-651N0T7	100451991	Telesales Executives	CLCZ00013	1	?	29 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-5Y9LIHR
1-1419H6-7	1-64NQ36E	CL_O_113343325181	24 Jan 2019 15:46:20.000000	13 Jan 2020 09:50:55.000000	DHL CL	1-64O9RLP	Agreement Created	Standard Approvals Received	23 Feb 2019 00:00:00.000000	Offering to New Customer	CLSION_0121018577766	1-64O9RNH	100448208	Telesales Executives	CLCZ00013	2	?	25 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113343325181	Active	?	1-2SG2QS
1-IIIX7-27	1-6YVLDJX	CL_O_115558719141	22 Oct 2019 18:18:23.000000	22 Oct 2019 18:20:58.000000	DHL CL	1-75B9CIT	Offer with Customer	Standard Approvals Received	21 Nov 2019 00:00:00.000000	Offering to New Customer	CLS36250CS	1-75B9CL0	100726679	Telesales Executives	CLCZ00276	4	?	22 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2R7
1-7SLAPN5	1-7SLGQTT	CL_O_116967037022	25 Mar 2020 15:51:43.000000	26 Mar 2020 17:30:49.000000	DHL CL	1-7SLQHJY	Agreement Created	Standard Approvals Received	24 Apr 2020 00:00:00.000000	Offering to New Customer	COMET_1-7SLAPN5	1-7SLQHLV	100893530	Field Sales Executives	CLC008KOX	7	1-49DJ6V	25 Mar 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	CL_O_116967037022	Active	?	?
1-FBFJX-3	1-60UH7IX	CL_O_114482009178	13 Jun 2019 22:27:49.000000	29 Aug 2019 16:33:20.000000	DHL CL	1-6NI7PSQ	Agreement Created	Standard Approvals Received	13 Jul 2019 00:00:00.000000	Offering to New Customer	CLS19977WL	1-60UH7MI	100408844	Field Sales Executives	CLC00DIET	25	1-35CBDS	23 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114482009178	Inactive	?	1-2SG2OZ
1-124UMJ-4	1-6KQFQ3C	CL_O_114314535291	24 May 2019 16:25:22.000000	4 Jun 2019 21:18:59.000000	DHL CL	1-6KQI64B	Agreement Created	Standard Approvals Received	23 Jun 2019 00:00:00.000000	Renegotiation Offer	CLSCSV_1017018427109	1-64X1CVY	100450658	Field Sales Executives	CLC008E4N	7	1-32HV5R	3 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114314535291	Active	?	1-2SG2PT
1-15HAK0-1	1-6D14A9S	CL_O_113848634167	28 Mar 2019 19:10:01.000000	29 Mar 2019 12:16:54.000000	DHL CL	1-6D14AIF	Offer with Customer	Standard Approvals Received	27 Apr 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0327018983346	1-6D1OVAF	100511831	Telesales Executives	CLC008IF8	1	1-2UN1C6	28 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2RW
1-3NDSC-22	1-5SYUMEO	CL_O_114065825689	25 Apr 2019 02:40:44.000000	10 Jan 2020 17:58:30.000000	DHL CL	1-6GMFGK9	Invalidated	Standard Approvals Received	24 May 2019 00:00:00.000000	Winning from Competitor	CLSPR08060035	1-ZU928-680	3772	Field Sales Executives	CLC009KFZ	30	1-2YEJNH	?	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-5QLFVKD
1-1CTVNL-1	1-7K8VAK9	CL_O_116471867427	5 Feb 2020 16:47:27.000000	6 Feb 2020 14:05:33.000000	DHL CL	1-7KEXA8Z	Offer with Customer	Standard Approvals Received	6 Mar 2020 00:00:00.000000	Offering to New Customer	CLSCSV_02040111317335	1-7KEXAA9	100834916	Telesales Executives	CLC008GTE	1	1-41BV8J	5 Feb 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	1-4HWIHVN
1-J8UU1-5	1-65IY4T5	CL_O_113394850605	1 Feb 2019 23:39:26.000000	3 Dec 2019 20:18:30.000000	DHL CL	1-65IY4VH	Invalidated	?	3 Mar 2019 00:00:00.000000	Renegotiation Offer	CLS40717CS	1-65IY4WQ	100456031	Field Sales Executives	?	40	?	?	31 Dec 2019 00:00:00.000000	?	?	Expired Offer	1-50HM9L
1-75B4JO5	1-75BB4T5	CL_O_115793612186	18 Nov 2019 18:22:51.000000	27 Nov 2019 17:55:42.000000	DHL CL	1-7973X5M	Agreement Created	Standard Approvals Received	18 Dec 2019 00:00:00.000000	Offering to New Customer	COMET_1-75B4JO5	1-7973X7D	100757403	Telesales Executives	CLC008QLP	14	1-3R89GE	26 Nov 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115793612186	Active	?	1-4HWIHVN
1-19QU3X-3	1-71LGN9N	CL_O_115333880668	25 Sep 2019 15:31:30.000000	25 Sep 2019 18:19:36.000000	DHL CL	1-71LEA1O	Invalidated	?	25 Oct 2019 00:00:00.000000	?	CLSION_09240110331215	1-71LEA2Y	100695443	Telesales Executives	?	3	?	?	31 Dec 2019 00:00:00.000000	?	?	Redo Offer	1-5QLFVKD
1-M8ITM-2	1-6P14OB5	CL_O_114574246552	26 Jun 2019 13:55:11.000000	22 Aug 2019 00:34:47.000000	DHL CL	1-6P14OM0	Agreement Created	Standard Approvals Received	26 Jul 2019 00:00:00.000000	Renegotiation Offer	CLS59174CS	1-ZU90M-3039	4429	Telesales Executives	CLC008FZ7	3	1-36VQGH	21 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114574246552	Active	?	1-2SG2S1
1-WCRC0-2	1-6BE726M	CL_O_113750730941	18 Mar 2019 21:56:08.000000	25 Mar 2019 18:09:37.000000	DHL CL	1-6BETVWD	Agreement Created	Standard Approvals Received	17 Apr 2019 00:00:00.000000	Renegotiation Offer	CLSCSV_0122015697777	1-64FFJBI	100445307	Telesales Executives	CLC00CO8L	83	1-2T7W23	22 Mar 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_113750730941	Active	?	1-3EO72Y7
1-L2GEK-16	1-6MD3H2U	CL_O_114412828965	5 Jun 2019 14:58:02.000000	5 Jun 2019 16:18:46.000000	DHL CL	1-6MD0Y05	Offer with Customer	Standard Approvals Received	5 Jul 2019 00:00:00.000000	Offering to New Customer	CLS51652CS	1-6MH7A39	100579956	Telesales Executives	CLC008GV9	11	1-345UKN	5 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2S1
1-1B11S6-5	1-79847PL	CL_O_115815412047	20 Nov 2019 16:01:46.000000	20 Nov 2019 17:51:38.000000	DHL CL	1-79K361B	Offer with Customer	Standard Approvals Received	20 Dec 2019 00:00:00.000000	Offering to New Customer	CLSCSV_11180110775451	1-79K3632	100760775	Telesales Executives	CLC008GVA	2	1-3REP32	?	31 Dec 2020 00:00:00.000000	?	?	?	1-2SG2RW
1-1DBOL3-8	1-7NE91AF	CL_O_116652780030	25 Feb 2020 20:39:35.000000	25 Feb 2020 20:41:10.000000	DHL CL	1-7NEMVB2	Offer with Customer	Standard Approvals Received	26 Mar 2020 00:00:00.000000	Offering to New Customer	CLSCSV_02240111446739	1-7NEMVCC	100857543	Telesales Executives	CLC008FZF	1	?	25 Feb 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	?	?	?	?
1-6LBM-2281	1-6ANJE6X	CL_O_115698368643	7 Nov 2019 00:13:57.000000	7 Nov 2019 19:25:13.000000	DHL CL	1-77MEIRN	Agreement Created	Custom Approvals Received	6 Dec 2019 00:00:00.000000	Global Customer Implementation	CLC10000639	1-ZU90M-2035	2889	Multi-channel	CLD00FFHG	3	1-3PG6N3	6 Nov 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115698368643	Active	?	1-5OUMBEZ
1-M19QT-4	1-6UB98A0	CL_O_114895812178	31 Jul 2019 16:48:00.000000	31 Jul 2019 19:05:42.000000	DHL CL	1-6UCKY8I	Offer with Customer	Standard Approvals Received	30 Aug 2019 00:00:00.000000	Offering to New Customer	CLS57712CS	1-6UCKY9R	100637734	Telesales Executives	CLC008GTE	1	1-3BTYI7	?	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2RC
1-18LPGU-1	1-6W9CAQU	CL_O_115011378836	16 Aug 2019 16:07:10.000000	16 Aug 2019 16:10:35.000000	DHL CL	1-6W9DY1G	Offer with Customer	Standard Approvals Received	15 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0808019951130	1-6W9DY35	100652764	Telesales Executives	CLCZ00004	1	?	16 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QS
1-TO7S5D	1-7HZXHYT	CL_O_116407516893	30 Jan 2020 00:58:34.000000	31 Jan 2020 19:50:06.000000	DHL CL	1-7JCM125	Agreement Created	?	28 Feb 2020 00:00:00.000000	Ship to Commit	COMET_1-TO7S5D	1-7JCM13M	100827808	Field Sales Executives	CLC00990G	?	?	31 Jan 2020 00:00:00.000000	31 Dec 2020 00:00:00.000000	CL_O_116407516893	Active	?	1-2SG2O0
1-18QAZI-1	1-6XOJAO5	CL_O_115097289009	28 Aug 2019 16:26:57.000000	2 Sep 2019 17:18:25.000000	DHL CL	1-6XOJAR5	Agreement Created	Standard Approvals Received	27 Sep 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0814019982209	1-6XOJAST	100663826	Telesales Executives	CLCZ00005	2	?	30 Aug 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_115097289009	Inactive	?	1-2SG2R7
1-YDE11-2	1-6M0FD6G	CL_O_114391667330	1 Jun 2019 00:16:27.000000	10 Jun 2019 21:02:53.000000	DHL CL	1-6M0FDKY	Agreement Created	Standard Approvals Received	30 Jun 2019 00:00:00.000000	Winning from Competitor	CLSCSV_0424016634132	1-5Q351X7	100292297	Field Sales Executives	CLC008E4N	4	1-33TF2X	7 Jun 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	CL_O_114391667330	Inactive	?	1-2SG2OU
1-171NXM-1	1-71TMU5P	CL_O_115361102553	27 Sep 2019 18:48:37.000000	13 Jan 2020 17:46:01.000000	DHL CL	1-721LQL5	Offer with Customer	Standard Approvals Received	27 Oct 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0603019446777	1-721LQMH	100698691	Telesales Executives	CLCZ00021	3	?	27 Sep 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-9GUDKD
1-156VDC-5	1-6BEMED9	CL_O_115394658257	1 Oct 2019 14:49:35.000000	1 Oct 2019 19:36:39.000000	DHL CL	1-72LKYC1	Offer with Customer	Standard Approvals Received	31 Oct 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0314018896449	1-6BLBDOR	100501047	Telesales Executives	CLC00EV6K	18	1-3JXY7H	1 Oct 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-4HWIHVN
1-14S73P-1	1-69BQRCF	CL_O_114118420488	30 Apr 2019 20:00:21.000000	30 Apr 2019 20:07:07.000000	DHL CL	1-6HHQQYW	Offer with Customer	Standard Approvals Received	30 May 2019 00:00:00.000000	Offering to New Customer	CLSCSV_0225018768104	1-6HHQR06	100544252	Telesales Executives	CLC00BTFI	5	?	2 May 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2QI
1-VRZ7N-3	1-63KJ24E	CL_O_113277707378	11 Jan 2019 20:54:56.000000	25 Jan 2019 12:15:12.000000	DHL CL	1-63L7CKY	To be Implemented	Standard Approvals Received	10 Feb 2019 00:00:00.000000	Offering to New Customer	CLSCSV_1222015428566	1-63L7CMB	100435858	Telesales Executives	CLC00BXF9	16	1-2L6CQQ	25 Jan 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-2SG2RW
1-LP4C8-31	1-112KN2-1	CL_O_114043897777	22 Apr 2019 18:38:51.000000	24 Apr 2019 15:13:07.000000	DHL CL	1-6G9DGVL	Offer with Customer	Standard Approvals Received	22 May 2019 00:00:00.000000	Offering to New Customer	CLS55113CS	1-6G9DGXB	100536378	Telesales Executives	CLCZ00008	4	1-2Y0KBM	22 Apr 2019 00:00:00.000000	31 Dec 2019 00:00:00.000000	?	?	?	1-9GUDKD
